Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,41.153472900390625,53.92710494995117,179.31973266601562,4.850903511047363,151.11495971679688,240.8768768310547,43.6349983215332,53.98899841308594,179.50999450683594,4.902750015258789,157.6999969482422,267.1700134277344,43.84749984741211,54.24850082397461,180.0800018310547,4.9432501792907715,158.5,268.5299987792969,43.522499084472656,53.61349868774414,178.22000122070312,4.874000072479248,157.25999450683594,267.0899963378906,43.75749969482422,54.1510009765625,179.9499969482422,4.938000202178955,158.33999633789062,268.4800109863281,109745600,26350000,14920600,373100000,31415000,82382900
2017-12-20,41.10867691040039,53.6164665222168,177.7014617919922,4.867970943450928,150.95201110839844,240.75059509277344,43.587501525878906,53.678001403808594,177.88999938964844,4.920000076293945,157.52999877929688,267.0299987792969,43.85499954223633,54.061500549316406,179.80999755859375,4.951749801635742,158.27999877929688,268.3299865722656,43.3125,53.43000030517578,177.36000061035156,4.863749980926514,156.91000366210938,266.69000244140625,43.717498779296875,54.04600143432617,179.80999755859375,4.942500114440918,158.25,268.2699890136719,93902400,28728000,11860500,288820000,38972600,76751500
2017-12-21,41.2642936706543,53.48112106323242,177.2619171142578,4.845462799072266,150.97120666503906,241.24649047851562,43.752498626708984,53.54249954223633,177.4499969482422,4.897250175476074,157.5500030517578,267.5799865722656,44.005001068115234,53.875999450683594,178.67999267578125,4.948750019073486,158.25,268.3900146484375,43.525001525878906,53.45000076293945,177.0500030517578,4.888750076293945,157.3699951171875,267.29998779296875,43.54249954223633,53.769500732421875,177.94000244140625,4.923500061035156,157.75,267.739990234375,83799600,25640000,11600700,300904000,18638700,67032300
2017-12-22,41.2642936706543,53.381736755371094,177.01219177246094,4.83012580871582,150.79872131347656,241.18341064453125,43.752498626708984,53.44300079345703,177.1999969482422,4.881750106811523,157.3699951171875,267.510009765625,43.85499954223633,53.58599853515625,177.52999877929688,4.891250133514404,157.42999267578125,267.6400146484375,43.625,53.38199996948242,176.22999572753906,4.78125,156.9499969482422,266.8999938964844,43.66999816894531,53.5,177.13999938964844,4.860000133514404,157.30999755859375,267.6000061035156,65397600,17788000,8509500,466276000,23330400,78720900
2017-12-26,40.217411041259766,53.231407165527344,175.80348205566406,4.883802890777588,149.9841766357422,240.89483642578125,42.64250183105469,53.29249954223633,175.99000549316406,4.935999870300293,156.52000427246094,267.19000244140625,42.86750030517578,53.44300079345703,177.0,4.943749904632568,156.72000122070312,267.44000244140625,42.41999816894531,52.93199920654297,174.6699981689453,4.795499801635742,155.9499969482422,266.8900146484375,42.70000076293945,53.43199920654297,176.6300048828125,4.82574987411499,156.49000549316406,267.04998779296875,132742000,18376000,8897300,355080000,21918700,45244400
2017-12-27,40.224491119384766,52.9492301940918,177.43173217773438,4.877122402191162,150.00338745117188,241.01211547851562,42.650001525878906,53.0099983215332,177.6199951171875,4.9292497634887695,156.5399932861328,267.32000732421875,42.69499969482422,53.41350173950195,178.44000244140625,4.9992499351501465,156.9600067138672,267.7300109863281,42.4275016784668,52.91899871826172,176.25999450683594,4.907750129699707,156.38999938964844,267.010009765625,42.525001525878906,53.33000183105469,176.5500030517578,4.922500133514404,156.52999877929688,267.3800048828125,85992800,22324000,9496100,329488000,22388200,57751000
2017-12-28,40.33767318725586,52.736976623535156,177.73143005371094,4.8828125,150.18544006347656,241.5079803466797,42.77000045776367,52.79750061035156,177.9199981689453,4.934999942779541,156.72999572753906,267.8699951171875,42.962501525878906,53.242000579833984,178.94000244140625,4.984499931335449,157.07000732421875,267.9200134277344,42.619998931884766,52.66899871826172,177.67999267578125,4.928750038146973,156.5399932861328,267.45001220703125,42.75,53.11249923706055,177.9499969482422,4.953249931335449,157.0399932861328,267.8900146484375,65920800,19884000,12220800,240248000,25393800,45116100
2017-12-29,39.901466369628906,52.609619140625,176.27297973632812,4.786344051361084,149.2559814453125,240.5973358154297,42.307498931884766,52.66999816894531,176.4600067138672,4.837500095367432,155.75999450683594,266.8599853515625,42.647499084472656,52.90250015258789,178.85000610351562,4.96150016784668,156.89999389648438,268.54998779296875,42.30500030517578,52.6349983215332,176.4600067138672,4.837500095367432,155.6999969482422,266.6400146484375,42.630001068115234,52.77450180053711,178.0,4.96150016784668,156.8699951171875,268.5299987792969,103999600,23606000,10261500,279964000,33186000,96007400
2018-01-02,40.615882873535156,53.59898376464844,181.2277069091797,4.931046009063721,151.87193298339844,242.31936645507812,43.064998626708984,53.660499572753906,181.4199981689453,4.983749866485596,158.49000549316406,268.7699890136719,43.07500076293945,53.79899978637695,181.5800018310547,4.987500190734863,158.52999877929688,268.80999755859375,42.314998626708984,52.6510009765625,177.5500030517578,4.862500190734863,156.1699981689453,267.3999938964844,42.540000915527344,52.6510009765625,177.67999267578125,4.894499778747559,156.55999755859375,267.8399963378906,102223600,31766000,18151900,355616000,32573300,86655700
2018-01-03,40.60881805419922,54.51343536376953,184.47427368164062,5.255579948425293,153.34762573242188,243.85211181640625,43.057498931884766,54.57600021362305,184.6699981689453,5.3117499351501465,160.02999877929688,270.4700012207031,43.63750076293945,54.80500030517578,184.77999877929688,5.34250020980835,160.1699981689453,270.6400146484375,42.9900016784668,53.67150115966797,181.3300018310547,5.09375,158.61000061035156,268.9599914550781,43.13249969482422,53.69649887084961,181.8800048828125,5.102499961853027,158.63999938964844,268.9599914550781,118071600,31318000,16886600,914704000,29383600,90070400
2018-01-04,40.79743957519531,54.725189208984375,184.13462829589844,5.2832818031311035,153.61598205566406,244.87989807128906,43.25749969482422,54.78799819946289,184.3300018310547,5.339749813079834,160.30999755859375,271.6099853515625,43.36750030517578,55.20399856567383,186.2100067138672,5.451250076293945,160.7899932861328,272.1600036621094,43.02000045776367,54.7130012512207,184.10000610351562,5.317249774932861,160.0800018310547,270.5400085449219,43.1349983215332,54.85449981689453,184.89999389648438,5.394000053405762,160.5800018310547,271.20001220703125,89738400,26052000,13880900,583268000,24776100,80636400
2018-01-05,41.261940002441406,55.45085906982422,186.65196228027344,5.328055381774902,155.15869140625,246.51174926757812,43.75,55.51449966430664,186.85000610351562,5.385000228881836,161.9199981689453,273.4200134277344,43.842498779296875,55.67900085449219,186.89999389648438,5.422749996185303,162.02999877929688,273.55999755859375,43.26250076293945,55.09000015258789,184.92999267578125,5.2769999504089355,160.77000427246094,271.95001220703125,43.36000061035156,55.17250061035156,185.58999633789062,5.354750156402588,161.07000732421875,272.510009765625,94640000,30250000,13574500,580124000,26992300,83524000
2018-01-08,41.10867691040039,55.64663314819336,188.0804443359375,5.49130916595459,155.7624053955078,246.96250915527344,43.587501525878906,55.71049880981445,188.27999877929688,5.550000190734863,162.5500030517578,273.9200134277344,43.90250015258789,55.95800018310547,188.89999389648438,5.625,162.6300048828125,274.1000061035156,43.48249816894531,55.5,186.3300018310547,5.4644999504089355,161.86000061035156,272.9800109863281,43.587501525878906,55.54999923706055,187.1999969482422,5.510000228881836,161.9199981689453,273.30999755859375,82271200,24644000,17994700,881216000,23159100,57319200
2018-01-09,41.10395431518555,55.575714111328125,187.67086791992188,5.48982572555542,155.77198791503906,247.5215301513672,43.58250045776367,55.63949966430664,187.8699951171875,5.548500061035156,162.55999755859375,274.5400085449219,43.76499938964844,55.922000885009766,188.8000030517578,5.5954999923706055,163.0399932861328,275.25,43.352500915527344,55.40999984741211,187.10000610351562,5.466000080108643,162.07000732421875,274.0799865722656,43.63750076293945,55.922000885009766,188.6999969482422,5.555500030517578,162.8699951171875,274.3999938964844,86336000,26808000,12393100,497000000,24782400,57254000
2018-01-10,41.09452438354492,55.44336700439453,187.64089965820312,5.532865524291992,155.40782165527344,247.14291381835938,43.5724983215332,55.50699996948242,187.83999633789062,5.5920000076293945,162.17999267578125,274.1199951171875,43.57500076293945,55.638999938964844,187.88999938964844,5.5954999923706055,162.2100067138672,274.4200134277344,43.25,55.19900131225586,185.6300048828125,5.400000095367432,161.1199951171875,272.9200134277344,43.290000915527344,55.349998474121094,186.94000244140625,5.454999923706055,161.83999633789062,273.67999267578125,95839600,20734000,10529900,582664000,34004000,69574300
2018-01-11,41.32794189453125,55.538761138916016,187.57098388671875,5.542760372161865,156.47154235839844,248.94598388671875,43.81999969482422,55.602500915527344,187.77000427246094,5.6020002365112305,163.2899932861328,276.1199951171875,43.872501373291016,55.74250030517578,188.39999389648438,5.656750202178955,163.3000030517578,276.1199951171875,43.622501373291016,55.32400131225586,187.3800048828125,5.580249786376953,162.2100067138672,274.55999755859375,43.647499084472656,55.615501403808594,188.39999389648438,5.625,162.4600067138672,274.75,74670800,22424000,9588600,406032000,20473500,62361500
2018-01-12,41.75471878051758,56.46769332885742,179.1798858642578,5.5155510902404785,157.62136840820312,250.56898498535156,44.272499084472656,56.532501220703125,179.3699951171875,5.57450008392334,164.49000549316406,277.9200134277344,44.34000015258789,56.564998626708984,181.47999572753906,5.624750137329102,164.66000366210938,278.1099853515625,43.912498474121094,55.4005012512207,177.39999389648438,5.5335001945495605,162.94000244140625,276.0799865722656,44.04499816894531,55.505001068115234,178.05999755859375,5.590000152587891,163.14999389648438,276.4200134277344,101672400,38586000,77551300,359916000,37762700,90816100
2018-01-16,41.54251480102539,56.47018814086914,178.200927734375,5.444559097290039,157.1710205078125,249.71240234375,44.04750061035156,56.53499984741211,178.38999938964844,5.502749919891357,164.02000427246094,276.9700012207031,44.84749984741211,57.444000244140625,181.75,5.687749862670898,166.4199981689453,280.0899963378906,44.03499984741211,56.33300018310547,178.0399932861328,5.417250156402588,163.52999877929688,276.17999267578125,44.474998474121094,57.015499114990234,181.5,5.601250171661377,165.5800018310547,279.3500061035156,118263600,36462000,36183800,702348000,41231800,106555100
2018-01-17,42.2286491394043,56.88970947265625,177.41177368164062,5.558590412139893,158.8671112060547,252.092529296875,44.775001525878906,56.95500183105469,177.60000610351562,5.618000030517578,165.7899932861328,279.6099853515625,44.8125,56.965999603271484,179.32000732421875,5.627999782562256,166.0399932861328,280.04998779296875,43.76750183105469,56.17449951171875,175.8000030517578,5.422500133514404,164.0,276.9700012207031,44.037498474121094,56.81800079345703,179.25999450683594,5.517499923706055,164.8000030517578,278.0299987792969,137547200,27830000,27992400,538408000,33849900,113258800
2018-01-18,42.266361236572266,56.7333869934082,179.60943603515625,5.55166482925415,158.8958740234375,251.6688232421875,44.814998626708984,56.798500061035156,179.8000030517578,5.611000061035156,165.82000732421875,279.1400146484375,45.025001525878906,57.02949905395508,180.97999572753906,5.665999889373779,166.1999969482422,279.9599914550781,44.5625,56.222999572753906,177.0800018310547,5.566999912261963,165.13999938964844,278.5799865722656,44.842498779296875,56.967498779296875,178.1300048828125,5.598499774932861,165.52999877929688,279.4800109863281,124773600,27498000,23304900,408632000,26432200,100728000
2018-01-19,42.07773208618164,57.10945510864258,181.09783935546875,5.6919169425964355,159.3941650390625,252.8138427734375,44.6150016784668,57.17499923706055,181.2899932861328,5.752749919891357,166.33999633789062,280.4100036621094,44.89500045776367,57.18899917602539,182.3699951171875,5.777249813079834,166.61000061035156,280.4100036621094,44.352500915527344,56.625,180.1699981689453,5.675000190734863,165.5399932861328,279.1400146484375,44.65250015258789,56.9015007019043,180.85000610351562,5.702250003814697,166.30999755859375,279.79998779296875,129700400,30552000,26826500,609380000,38937600,140920100
2018-01-22,41.73350143432617,58.141273498535156,185.17352294921875,5.780468463897705,161.09983825683594,254.86944580078125,44.25,58.20800018310547,185.3699951171875,5.842249870300293,168.1199951171875,282.69000244140625,44.44499969482422,58.34400177001953,185.38999938964844,5.843999862670898,168.1199951171875,282.69000244140625,44.150001525878906,57.090999603271484,180.41000366210938,5.702499866485596,166.08999633789062,280.1099853515625,44.32500076293945,57.191001892089844,180.8000030517578,5.760749816894531,166.27999877929688,280.1700134277344,108434400,29550000,21059500,550944000,26081400,91322400
2018-01-23,41.742923736572266,58.74108123779297,189.14932250976562,5.909589767456055,162.43177795410156,255.41041564941406,44.2599983215332,58.80849838256836,189.35000610351562,5.972750186920166,169.50999450683594,283.2900085449219,44.86000061035156,58.925498962402344,189.5500030517578,5.9957499504089355,169.66000366210938,283.6199951171875,44.20500183105469,58.36249923706055,185.5500030517578,5.877500057220459,168.55999755859375,282.3699951171875,44.32500076293945,58.53099822998047,186.0500030517578,5.896249771118164,168.63999938964844,282.739990234375,130756400,39138000,25678800,475228000,37989700,97084700
2018-01-24,41.078025817871094,58.49736022949219,186.35227966308594,5.832661151885986,161.3777313232422,255.3112335205078,43.55500030517578,58.56449890136719,186.5500030517578,5.894999980926514,168.41000366210938,283.17999267578125,44.32500076293945,59.352500915527344,190.66000366210938,6.012249946594238,170.24000549316406,284.70001220703125,43.29999923706055,58.369998931884766,186.52000427246094,5.838749885559082,167.44000244140625,281.8399963378906,44.3125,59.249000549316406,189.88999938964844,5.97599983215332,169.8699951171875,284.0199890136719,204420400,37128000,24334500,579972000,54287400,134816100
